Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,ניתן להשתמש בכל שפות מדפסת מבוססות מחרוזת. כתיבת פקודות גולמיות מחייבת ידע בשפת האם של המדפסת המסופקת על ידי יצרן המדפסות. אנא עיין במדריך למפתחים שסופק על ידי יצרן המדפסות כיצד לכתוב את הפקודות המקוריות שלהם. פקודות אלה ניתנות בצד השרת באמצעות שפת התבנית Jinja.,
App,App,
App Access Key,מפתח גישה לאפליקציה,
App Client ID,מזהה לקוח אפליקציה,
App Client Secret,סוד לקוח האפליקציה,
App Name,שם אפליקציה,
App Secret Key,מפתח סודי לאפליקציה,
Append Emails to Sent Folder,הוסף הודעות דוא&quot;ל לתיקיה שנשלחה,
Append To,צרף ל,
Applicable For,ישים ל,
Application Logo,לוגו יישום,
Application Name,שם אפליקציה,
Application Version,גרסת אפליקציה,
Applied On,הוחל על,
Apply Document Permissions,החל הרשאות מסמך,
Apply Only Once,הגש בקשה פעם אחת בלבד,
Apply Strict User Permissions,החל הרשאות משתמש קפדניות,
Apply To All Document Types,החל על כל סוגי המסמכים,
Apply this rule if the User is the Owner,"החל מכלל זה, אם המשתמש הוא בעל",
Apply this rule only once per document,החל כלל זה רק פעם אחת למסמך,
Appreciation,הוֹקָרָה,
Archived,ארכיון,
Arial,Arial,
Assign Condition,הקצה תנאי,
Assign To Users,הקצה למשתמשים,
Assigned,שהוקצה,
Assigned By,שהוקצה על ידי,
Assigned By Full Name,מוקצה בשם מלא,
Assignment,מְשִׁימָה,
Assignment Completed,הקצאה שהושלמה,
Assignment Days,ימי הקצאה,
Assignment Rule,כלל מטלה,
Assignment Rule Day,יום כלל ההקצאה,
Assignment Rule User,משתמש כלל מטלה,
Assignment Rules,כללי הקצאה,
Assignments,משימות,
Attach,צרף,
Attach Image,צרף תמונה,
Attach Print,צרף הדפסה,
Attached File,קובץ מצורף,
Attached To DocType,מצורף לDOCTYPE,
Attached To Field,מצורף לשדה,
Attached To Name,מצורף לשם,
Attachment,קובץ מצורף,
Attachment Limit (MB),מגבלת קבצים מצורפים (MB),
Attachment Link,קישור מצורף,
Attachment Removed,הוסר Attachment,
Attachments,קבצים מצורפים,
Auth URL Data,נתוני כתובת אתר אימות,
Authentication,אימות,
Author,מְחַבֵּר,
Authorization Code,קוד אימות,
Authorize API Indexing  Access,הרשאת גישה לאינדקס API,
Authorize Google Calendar Access,הרשאת גישה ליומן Google,
Authorize Google Contacts Access,אשר גישה לאנשי קשר של Google,
Authorize Google Drive Access,אשר גישה לגוגל דרייב,
Authorize URL,אשר כתובת אתר,
Authorized,מורשה,
Auto,אוטומטי,
Auto Email Report,דוח דואר אלקטרוני אוטומטי,
Auto Name,שם Auto,
Auto Repeat,חזור אוטומטי,
Auto Reply Message,הודעת תשובה אוטומטית,
Automatically Assign Documents to Users,הקצה אוטומטית מסמכים למשתמשים,
Automation,אוטומציה,
Avatar,תמונה,
Average,מְמוּצָע,
Awaiting Password,ממתין לסיסמה,
Awaiting password,ממתין לסיסמה,
BCC,BCC,
Background Color,צבע רקע,
Background Workers,עובדי רקע,
Backup Details,פרטי גיבוי,
Backup Files,קבצי גיבוי,
Backup Folder ID,מזהה תיקיית גיבוי,
Backup Folder Name,שם תיקיית הגיבוי,
Backup Frequency,תדירות הגיבוי,
Backup public and private files along with the database.,גבה קבצים ציבוריים ופרטיים יחד עם מסד הנתונים.,
Backups,גיבויים,
Banner,באנר,
Banner HTML,באנר HTML,
Banner Image,תמונת באנר,
Banner is above the Top Menu Bar.,הבאנר הוא מעל לשורת תפריטים העליונה.,
Bar,בָּר,
Barcode,ברקוד,
Base Distinguished Name (DN),שם מכובד בסיס (DN),
Base URL,כתובת URL בסיסית,
Based On,המבוסס על,
Based on Field,מבוסס על שדה,
Based on Permissions For User,מבוסס על הרשאות למשתמש,
Basic,בסיסי,
Before Cancel,לפני ביטול,
Before Delete,לפני מחיקה,
Before Insert,לפני הכניסה,
Before Save,לפני שמור,
Before Save (Submitted Document),לפני שמירה (מסמך שהוגש),
Before Submit,לפני הגשת,
Beginner,מַתחִיל,
Beta,Beta,
Billing,חיוב,
Bio,ביו,
Birth Date,תאריך לידה,
Block Module,הבלוק מודול,
Block Modules,מודולים בלוק,
Blocked,חָסוּם,
Blog Category,קטגוריה בלוג,
Blog Intro,בלוג Intro,
Blog Introduction,מבוא בלוג,
Blog Post,בלוג הודעה,
Blog Settings,הגדרות בלוג,
Blog Title,כותרת בלוג,
Blogger,Blogger,
Blue,כחול,
Bold,נוֹעָז,
Bot,בוט,
Bottom,תַחתִית,
Bounced,קיפץ,
Brand,מותג,
Brand HTML,המותג HTML,
Brand Image,תמונת מותג,
Breadcrumbs,פירורי לחם,
Browser,דפדפן,
Browser Version,גרסת הדפדפן,
Brute Force Security,אבטחת כוח הברוט,
Bucket Name,שם דלי,
Bulk Update,עדכון גורף,
Button,לחצן,
Button Gradients,מעבר צבעי כפתור,
Button Rounded Corners,פינות מעוגלות כפתור,
Button Shadows,צללים כפתורים,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,עקוף כתובת IP מוגבלת בדוק אם אימות דו-גורמי מופעל,
Bypass Two Factor Auth for users who login from restricted IP Address,עקוף שני גורמי אימות למשתמשים שמתחברים מכתובת IP מוגבלת,
Bypass restricted IP Address check If Two Factor Auth Enabled,עקוף בדיקת כתובת IP מוגבלת אם מופעל אימות של שני גורמים,
CC,CC,
CSS,CSS,
CSS Class,כיתת CSS,
CSV,CSV,
CTA Label,תווית CTA,
CTA URL,כתובת ה- CTA,
Calendar,לוח שנה,
Calendar Name,שם לוח השנה,
Calendar View,תצוגת לוח שנה,
Call,שיחה,
Call To Action,קריאה לפעולה,
Call To Action URL,כתובת אתר של קריאה לפעולה,
Callback Message,הודעה להתקשרות חוזרת,
Callback Title,כותרת להתקשרות חוזרת,
Campaign,קמפיין,
Cancel,לבטל,
Cancelled,בוטל,
Card,כַּרְטִיס,
Cards,קלפים,
Category,קָטֵגוֹרִיָה,
Category Description,תיאור קטגוריה,
Category Name,שם קטגוריה,
Center,מרכז,
Chaining Hash,שרשרת האש,
Change Label (via Custom Translation),שנה תווית (באמצעות תרגום מותאם אישית),
Change Password,שנה סיסמא,
Channel,עָרוּץ,
Chart,תרשים,
Chart Configuration,תצורת תרשים,
Chart Name,שם תרשים,
Chart Options,אפשרויות תרשים,
Chart Source,מקור תרשים,
Chart Type,סוג תרשים,
Charts,תרשימים,
Chat,צ'אט,
Check,חשבון,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,לבדוק את זה אם אתה רוצה להכריח את המשתמש לבחור סדרה לפני השמירה. לא יהיה ברירת מחדל אם תבדקו את זה.,
Checking this will hide custom doctypes and reports cards in Links section,סימון זה יסתיר סוגי טיפוסים ודפי כרטיסים מותאמים אישית במקטע קישורים,
Checksum Version,גרסת סכום בדיקה,
Child Tables are shown as a Grid in other DocTypes,שולחנות לילדים מוצגים כריש בסוגים אחרים של DocTypes,
Choose authentication method to be used by all users,בחר שיטת אימות לשימוש כל המשתמשים,
City,עיר,
City/Town,עיר / יישוב,
Clicked,לחץ,
Client,הלקוח,
Client Code,קוד לקוח,
Client Credentials,אישורי לקוח,
Client ID,זיהוי לקוח,
Client Information,מידע על לקוחות,
Client Script,סקריפט לקוח,
Client Secret,סוד הלקוח,
Client URLs,כתובות אתרים של לקוח,
Close Condition,מצב סגור,
Closed,סגור,
Code,קוד,
Collapsible,מתקפל,
Collapsible Depends On,מתקפל תלויה ב,
Color,צבע,
Column Break,Break עמודה,
Column Name,שם עמודה,
Columns,עמודות,
Columns / Fields,עמודות / שדות,
Comment,תגובה,
Comment By,תגובה על ידי,
Comment Email,תגובה דוא&quot;ל,
Comment Type,סוג התגובה,
Comments and Communications will be associated with this linked document,תגובות ותקשורת תשויכנה מסמך מקושר זה,
Commit,לְבַצֵעַ,
Communication,תקשורת,
Communication Link,קישור תקשורת,
Communication Type,סוג התקשורת,
Compact Item Print,הדפס פריט קומפקט,
Company History,ההיסטוריה של חברה,
Company Introduction,חברת מבוא,
Company Name,שם חברה,
Complete,לְהַשְׁלִים,
Completed,הושלם,
Component,רְכִיב,
Condition,מצב,
Conditions,תנאים,
Configuration,תְצוּרָה,
Confirmation Email Template,תבנית אימייל לאישור,
Console,לְנַחֵם,
Console Log,יומן קונסולות,
Contact,צור קשר עם,
Contact Details,פרטי,
Contact Email,"דוא""ל ליצירת קשר",
Contact Numbers,מספרים ליצירת קשר,
Contact Phone,צור קשר עם טלפון,
Contact Us Settings,צור קשר הגדרות,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","אפשרויות לתקשר, כמו ""שאילתת מכירות, תמיכת שאילתה"" וכו 'כל בשורה חדשה או מופרד בפסיקים.",
Contacts,מגעים,
Content,תוכן,
Content (HTML),תוכן (HTML),
Content (Markdown),תוכן (Markdown),
Content Hash,Hash תוכן,
Content Type,סוג תוכן,
Context,הֶקשֵׁר,
Context Script,סקריפט הקשר,
Contributed,תרם,
Contribution Document Name,שם מסמך התרומה,
Contribution Status,סטטוס תרומה,
Copyright,כל הזכויות שמורות,
Core,Core,
Count,לספור,
Count Filter,ספירת מסנן,
Counter,דֶלְפֵּק,
Country,מדינה,
Country Name,מדינה שם,
County,מָחוֹז,
Create,צור,
Create Contacts from Incoming Emails,צור אנשי קשר מדוא&quot;ל נכנס,
Create Entry,צור כניסה,
Create Log,צור יומן,
Create and Send Newsletters,ידיעונים ליצור ולשלוח,
Created,נוצר,
Criticism,ביקורת,
Cron,קרון,
Cron Format,פורמט Cron,
Currency,מטבע,
Currency Name,שם מטבע,
Currency Precision,דיוק מטבע,
Current,נוֹכְחִי,
Custom,מותאם אישית,
Custom Base URL,כתובת בסיסית מותאמת אישית,
Custom CSS,CSS המותאם אישית,
Custom Configuration,תצורה מותאמת אישית,
Custom DocPerm,DocPerm מותאם אישית,
Custom Field,שדה מותאם אישית,
Custom Format,פורמט מותאם אישית,
Custom HTML Help,מותאם אישית HTML עזרה,
Custom Menu Items,פריטי תפריט מותאם אישית,
Custom Options,אפשרויות מותאמות אישית,
Custom Overrides,עקיפות מותאמות אישית,
Custom Report,דוח מותאם אישית,
Custom Role,תפקיד מותאם אישית,
Custom SCSS,SCSS מותאם אישית,
Custom Sidebar Menu,תפריט סרגל צדדי מותאם אישית,
Custom?,מותאם אישית?,
Customization,התאמה אישית,
Customize Form,התאמה אישית של טופס,
Customize Form Field,התאמה אישית של טופס מולא,
DESC,DESC,
Daily,יומי,
Daily Long,דיילי לונג,
Danger,סַכָּנָה,
Dark Color,צבע כהה,
Dashboard,לוּחַ מַחווָנִים,
Dashboard Chart,תרשים לוח המחוונים,
Dashboard Chart Field,שדה תרשים לוח המחוונים,
Dashboard Chart Link,קישור תרשים לוח המחוונים,
Dashboard Chart Source,מקור תרשים לוח המחוונים,
Dashboard Manager,מנהל לוח המחוונים,
Dashboard Name,שם לוח המחוונים,
Dashboard Settings,הגדרות לוח המחוונים,
Dashboards,לוחות מחוונים,
Data,הנתונים,
Data Export,ייצוא נתונים,
Data Import,ייבוא נתונים,
Database Engine,מנוע מסד נתונים,
Date,תאריך,
Date Format,פורמט תאריך,
Date Range,טווח תאריכים,
Date and Number Format,פורמט תאריך והמספר,
Datetime,Datetime,
Day,יְוֹם,
Day of Week,יום בשבוע,
Days After,ימים לאחר,
Days Before,ימים לפני,
Days Before or After,ימים לפני או אחרי,
Default,ברירת מחדל,
Default Incoming,ברירת מחדל נכנסים,
Default Letter Head,ברירת מחדל מכתב ראש,
Default Outgoing,יוצא ברירת מחדל,
Default Portal Home,דף הבית של ברירת המחדל של הפורטל,
Default Print Format,פורמט ברירת מחדל להדפסה,
Default Print Language,שפת הדפסה המוגדרת כברירת מחדל,
Default Redirect URI,ברירת מחדל של URI להפניה מחדש,
Default Role at Time of Signup,תפקיד ברירת מחדל בזמן ההרשמה,
Default Sort Field,שדה מיון המוגדר כברירת מחדל,
Default Sort Order,סדר מיון ברירת מחדל,
Default Value,ערך ברירת מחדל,
"Default: ""Contact Us""","ברירת מחדל: ""צור קשר""",
DefaultValue,ערך ברירת מחדל,
Defaults,ברירות מחדל,
Defines actions on states and the next step and allowed roles.,מגדיר פעולות במדינות ואת הצעד הבא ותפקידים מותר.,
Defines workflow states and rules for a document.,מגדיר מדינות זרימת עבודה וכללים למסמך.,
Delayed,מושהה,
Delete,מחק,
Deleted,נמחק,
Deleted DocType,נמחק DocType,
Deleted Document,המסמך שנמחק,
Deleted Name,השם שנמחק,
Delivery Status,סטטוס משלוח,
Department,מחלקה,
Dependencies,תלות,
Depends On,תלוי ב,
Description,תיאור,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","תיאור לדף הרישום, בטקסט רגיל, רק כמה שורות. (מקסימום 200 תווים)",
Designation,ייעוד,
Desk,שולחן,
Desk Access,גישה לשולחן העבודה,
Desktop Icon,סמל שולחן עבודה,
Details,פרטים,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","""הברית"" שונה מסמך זה יכול להתקיים ב. כמו ""פתח"", ""ממתין לאישור"" וכו '",
Digits,ספרות,
Disable Auto Refresh,השבת רענון אוטומטי,
Disable Comments,השבת תגובות,
Disable Count,השבת ספירה,
Disable SMTP server authentication,השבת אימות שרת SMTP,
Disable Sidebar Stats,השבת סטטיסטיקות בסרגל הצידי,
Disable Signup,בטל הרשמה,
Disable Standard Email Footer,להשבית תחתונה דוא&quot;ל רגיל,
Disabled,נכים,
Display,תצוגה,
Display Depends On,התצוגה תלויה,
Doc Event,אירוע דוק,
Doc Events,אירועי דוק,
Doc Status,סטטוס דוק,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,פעולה DocType,
DocType Event,אירוע DocType,
DocType Link,קישור DocType,
DocType View,תצוגת DocType,
DocType is a Table / Form in the application.,DOCTYPE הוא טבלה / טופס ביישום.,
DocType on which this Workflow is applicable.,DOCTYPE שבו זרימת עבודה זו היא ישימה.,
Doctype,DOCTYPE,
Document,מסמך,
Document Actions,פעולות מסמכים,
Document Follow,עקוב אחר המסמך,
Document Link,קישור למסמך,
Document Links,קישורי מסמך,
Document Name,שם מסמך,
Document Naming Rule,כלל שמות מסמכים,
Document Naming Rule Condition,תנאי הכלל למתן שמות מסמכים,
Document Share,שיתוף מסמכים,
Document Share Report,מסמך שתף דווח,
Document States,מסמך הברית,
Document Tag,תג מסמך,
Document Title,כותרת המסמך,
Document Type,סוג המסמך,
Document Type to Track,סוג מסמך למעקב,
Document Types,סוגי מסמכים,
Documentation Link,קישור תיעוד,
Documentation URL,כתובת אתר לתיעוד,
Domain,תחום,
Domain Settings,הגדרות דומיין,
Domains HTML,דומיינים HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","האם לא תגי HTML קידוד HTML כמו &lt;script&gt; או סתם דמויות כמו &lt;או&gt;, כפי שיכלו לשמש במתכוון בתחום זה",
Don't Override Status,אל תבטל סטטוס,
Don't Send Emails,אל תשלח מיילים,
Donut,סופגניה,
Download Backups,גיבויים להורדה,
Download Template,תבנית להורדה,
Dropbox Access Token,אסימון גישה של Dropbox,
Dropbox Settings,הגדרות דרופבוקס,
Dropdowns,נפילות,
Due Date,תאריך יעד,
Due Date Based On,תאריך יעד מבוסס על,
Duration,מֶשֶׁך,
Dynamic Filters,מסננים דינמיים,
Dynamic Filters JSON,מסננים דינמיים JSON,
Dynamic Filters Section,מדור מסננים דינמיים,
Dynamic Link,קישור דינמי,
Dynamic Report Filters,מסנני דוחות דינמיים,
Dynamic Route,מסלול דינמי,
Dynamic Template,תבנית דינמית,
Edit,לַעֲרוֹך,
Edit Values,ערוך ערכים,
Editable Grid,רשת לעריכה,
Eg. smsgateway.com/api/send_sms.cgi,לדוגמא. smsgateway.com/api/send_sms.cgi,
Email,"דוא""ל",
Email Account,"חשבון דוא""ל",
Email Account Name,"שם חשבון דוא""ל",
Email Address,כתובת דוא&quot;ל,
Email Address whose Google Contacts are to be synced.,כתובת דוא&quot;ל שאנשי הקשר של Google יש לסנכרן אותה.,
Email Addresses,כתובות דוא&quot;ל,
Email Domain,דומיין דוא&quot;ל,
Email Flag Queue,תור דגל אימייל,
Email Footer Address,כתובת דוא&quot;ל תחתונה,
Email Group,קבוצת דוא&quot;ל,
Email Group Member,אימייל קבוצת המשתמש,
Email ID,מזהה אימייל,
Email IDs,דוא&quot;ל המזהים,
Email Id,מזהה דוא&quot;ל,
Email Inbox,תיבת דואר נכנס,
Email Queue,תור דוא&quot;ל,
Email Queue Recipient,נמען תור דוא&quot;ל,
Email Queue records.,רשום תור דוא&quot;ל.,
Email Reply Help,דוא&quot;ל תשובת עזרה,
Email Rule,כלל אימייל,
Email Sent,"דוא""ל שנשלח",
Email Settings,הגדרות דואר אלקטרוני,
Email Signature,"חתימת דוא""ל",
Email Status,סטטוס דוא&quot;ל,
Email Sync Option,אפשרות סינכרון דוא&quot;ל,
Email Template,תבנית דוא&quot;ל,
Email To,דוא&quot;ל ל,
Email Unsubscribe,דוא&quot;ל ביטול מנוי,
Emails will be sent with next possible workflow actions,דוא&quot;ל יישלח עם פעולות זרימת העבודה האפשריות הבאות,
Enable,אפשר,
Enable Auto Reply,אפשר מענה אוטומטי,
Enable Automatic Backup,אפשר גיבוי אוטומטי,
Enable Automatic Linking in Documents,אפשר קישור אוטומטי במסמכים,
Enable Comments,אפשר תגובות,
Enable Email Notifications,אפשר התראות דוא&quot;ל,
Enable Google Indexing,אפשר אינדקס של Google,
Enable In App Website Tracking,אפשר במעקב אחר אתרי אפליקציות,
Enable Incoming,אפשר נכנסת,
Enable Onboarding,הפעל עלייה למטוס,
Enable Outgoing,אפשר יוצא,
Enable Password Policy,הפעל מדיניות סיסמאות,
Enable Print Server,אפשר שרת הדפסה,
Enable Raw Printing,אפשר הדפסה גולמית,
Enable Scheduled Jobs,אפשר משימות מתוכננות,
Enable Security,אפשר אבטחה,
Enable Social Login,אפשר כניסה חברתית,
Enable Social Sharing,אפשר שיתוף חברתי,
Enable Two Factor Auth,הפעל אימות של שני גורמים,
Enabled,מופעל,
End Date,תאריך סיום,
End Date Field,שדה תאריך סיום,
Endpoint URL,כתובת אתר של נקודת קצה,
Endpoints,נקודות קצה,
Ends on,מסתיים ב,
Energy Point,נקודת אנרגיה,
Energy Point Log,יומן נקודת אנרגיה,
Energy Point Rule,כלל נקודת אנרגיה,
Energy Point Settings,הגדרות נקודת אנרגיה,
Energy Points,נקודות אנרגיה,
Enter Form Type,הזן טופס סוג,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","הזן שדות ערך ברירת מחדל (מקשים) וערכים. אם תוסיף ערכים מרובים עבור שדה, הראשון יהיה נטל. ברירת מחדל אלה משמשים גם לקביעת כללי רשות &quot;התאמה&quot;. כדי לראות רשימה של שדות, ללכת &quot;טופס התאמה אישית&quot;.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","הזן הפרמטרים url סטטי כאן (לדוגמא. שולח = ERPNext, שם משתמש = ERPNext, סיסמא = 1234 וכו ')",
Enter url parameter for message,הזן פרמטר url להודעה,
Enter url parameter for receiver nos,הזן פרמטר url למקלט nos,
Error,שגיאה,
Error Log,יומן שגיאות,
Error Message,הודעת שגיאה,
Event,אירוע,
Event Category,קטגוריית אירועים,
Event Participants,משתתפי האירוע,
Event Type,סוג האירוע,
Everyone,כולם,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","לדוגמה: &quot;צבעים&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,דוגמא,
"Example: ""/desk""",דוגמה: &quot;/ שולחן&quot;,
Example: #Tree/Account,דוגמה: # עץ / חשבון,
Example: 00001,דוגמה: 00001,
Example: {{ subject }},דוגמה: {{subject}},
Excel,לְהִצטַיֵן,
Exception,יוצא מהכלל,
Execute,לבצע,
Expert,מוּמחֶה,
Expiration time,תאריך תפוגה,
Expire Notification On,פג תוקף ההודעה,
Expired,פג תוקף,
Expires In,פג תוקף ב,
Expires On,פג תוקף בתאריך,
Expiry time of QR Code Image Page,זמן תפוגת דף תמונת קוד קוד,
Export,יצוא,
Export From,ייצוא מ,
Expose Recipients,חשוף מקבלי,
"Expression, Optional","ביטוי, אופציונאלי",
Facebook,פייסבוק,
Failed,נכשל,
FavIcon,Favicon,
Fax,פקס,
Featured,מומלצים,
Feedback,משוב,
Feedback Request,בקשת משוב,
Fetch From,אחזור מ,
Field,שדה,
Field Description,שדה תיאור,
Field Name,שם שדה,
Field To Check,שדה לבדיקה,
Field Type,סוג שדה,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","שדה שמייצג את מדינת Workflow של העסקה (אם השדה אינו נוכח, שדה מותאם אישית נסתר חדש ייווצר)",
Field to Track,שדה למסלול,
Fieldname,Fieldname,
Fields,שדות,
Fields Multicheck,שדות מולטיצ&#39;ק,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","שדות מופרדים על ידי פסיק (,) ייכללו ב&quot; חפשו לפי &quot;רשימה של תיבת הדו-שיח חיפוש",
Fieldtype,Fieldtype,
File,קוֹבֶץ,
File Backup,גיבוי קבצים,
File Information,מידע על קבצים,
File Name,שם קובץ,
File Size,גודל קובץ,
File Type,סוג קובץ,
File URL,כתובת אתר קובץ,
Files,קבצים,
Filter Data,סנן נתונים,
Filter List,רשימת סינון,
Filter Meta,סינון מטא,
Filter Name,שם מסנן,
Filter Values,ערכי סינון,
Filters,מסננים,
Filters Configuration,תצורת מסננים,
Filters Display,תצוגת פילטרים,
Filters JSON,מסנן JSON,
Filters Section,מדור פילטרים,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","ניתן לגשת <code>filters</code> באמצעות <code>filters</code> .<br><br> שלח פלט <code>result = [result]</code> , או עבור <code>data = [columns], [result]</code> סגנון ישנים <code>data = [columns], [result]</code>",
Finished,גָמוּר,
First Name,שם פרטים,
First Success Message,הודעת הצלחה ראשונה,
Flag,דֶגֶל,
Float,Float,
Float Precision,Precision Float,
Fold,מקפלים,
Folder,תיקייה,
