Attached To Name,Névhez csatolás,
Attachment,Csatolmány,
Attachment Limit (MB),Csatolási limit (MB),
Attachment Link,Melléklet link,
Attachment Removed,Csatolmány eltávolítva,
Attachments,Mellékletek,
Auth URL Data,Hitelesítés URL-adatok,
Authentication,Hitelesítés,
Author,Szerző,
Authorization Code,Hitelesítő kód,
Authorize API Indexing  Access,Az API indexelési hozzáférés engedélyezése,
Authorize Google Calendar Access,A Google Calendar Access engedélyezése,
Authorize Google Contacts Access,A Google Névjegyekhez való hozzáférés engedélyezése,
Authorize Google Drive Access,A Google Drive Access engedélyezése,
Authorize URL,Hitelesítő URL,
Authorized,Hitelesített,
Auto,Automatikus,
Auto Email Report,Auto e-mail jelentés,
Auto Name,Auto címe,
Auto Repeat,Automatikus ismétlés,
Auto Reply Message,Auto üzenet válasz,
Automatically Assign Documents to Users,Dokumentumok automatikus hozzárendelése a felhasználókhoz,
Automation,Automatizálás,
Avatar,Avatár,
Average,Átlagos,
Awaiting Password,Jelszó vár,
Awaiting password,Jelszó vár,
BCC,BCC,
Background Color,Háttér színe,
Background Workers,Háttér munkavállalók,
Backup Details,Biztonsági mentés részletei,
Backup Files,Biztonsági fájlok,
Backup Folder ID,Biztonsági mappa azonosítója,
Backup Folder Name,Biztonsági mappa neve,
Backup Frequency,Biztonsági mentések gyakorisága,
Backup public and private files along with the database.,Biztonsági másolat készítése nyilvános és privát fájlokról az adatbázissal együtt.,
Backups,Biztonsági mentések,
Banner,Zászló,
Banner HTML,HTML szalagcím,
Banner Image,Banner Kép,
Banner is above the Top Menu Bar.,Szalagcím a felső menüsor felett található.,
Bar,Bár,
Barcode,Vonalkód,
Base Distinguished Name (DN),Alapértelmezett elkülönítő név (DN),
Base URL,Alapértelmezett URL,
Based On,Alapuló,
Based on Field,Field alapján,
Based on Permissions For User,Felhasználó engedélyei alapján,
Basic,Alapvető,
Before Cancel,Mégse előtt,
Before Delete,Törlés előtt,
Before Insert,Beszúrás előtt,
Before Save,Mentés előtt,
Before Save (Submitted Document),Mentés előtt (benyújtott dokumentum),
Before Submit,A benyújtás előtt,
Beginner,Kezdő,
Beta,Béta,
Billing,Számlázás,
Bio,Életrajz,
Birth Date,Születési dátum,
Block Module,Zárolt modul,
Block Modules,Zárolt modulok,
Blocked,Zárolt,
Blog Category,Blog Kategória,
Blog Intro,Blog Intro,
Blog Introduction,Blog Bevezetés,
Blog Post,Blog bejegyzés,
Blog Settings,Blog Beállítások,
Blog Title,Blog Cím,
Blogger,Blogger,
Blue,Kék,
Bold,Bátor,
Bot,robot,
Bottom,Alsó,
Bounced,Visszapattant,
Brand,Márka,
Brand HTML,Márka HTML,
Brand Image,Márka képe,
Breadcrumbs,Zsemlemorzsa (Breadcrumb),
Browser,Böngésző,
Browser Version,Böngésző verzió,
Brute Force Security,Brute Force biztonság,
Bucket Name,Vödör neve,
Bulk Update,Tömeges frissítés,
Button,Gomb,
Button Gradients,Gomb színátmenetek,
Button Rounded Corners,Gomb lekerekített sarkok,
Button Shadows,Button Shadows,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,"Korlátozott IP-cím megkerülése Ellenőrizze, ha engedélyezve van-e a két tényező hitelesítése",
Bypass Two Factor Auth for users who login from restricted IP Address,"Két tényezős azonosítás átlépése azon felhasználók számára, akik korlátozott IP-címről jelentkeznek be",
Bypass restricted IP Address check If Two Factor Auth Enabled,"Korlátozott IP-cím ellenőrzés átugrása, ha két tényezős azonosítás engedélyezett",
CC,CC,
CSS,CSS,
CSS Class,CSS osztály,
CSV,CSV,
CTA Label,CTA címke,
CTA URL,CTA URL,
Calendar,Naptár,
Calendar Name,Naptár neve,
Calendar View,Naptár nézet,
Call,Hívás,
Call To Action,Cselekvésre,
Call To Action URL,Cselekvésre ösztönzés URL,
Callback Message,Visszahívási üzenet,
Callback Title,Visszahívási cím,
Campaign,Kampány,
Cancel,Mégsem,
Cancelled,Törölve,
Card,Kártya,
Cards,kártyák,
Category,Kategória,
Category Description,Kategória leírás,
Category Name,Kategória neve,
Center,Központ,
Chaining Hash,Lánc-hajtás,
Change Label (via Custom Translation),Címkecsere (Egyedi fordítással),
Change Password,Változtass jelszót,
Channel,Csatorna,
Chart,Diagram,
Chart Configuration,Diagram konfigurálása,
Chart Name,Diagram neve,
Chart Options,Diagram opciók,
Chart Source,Diagramforrás,
Chart Type,Táblázat típus,
Charts,Táblázatok,
Chat,Csevegés,
Check,Jelölje be,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,"Jelölje be, ha azt akarja, hogy a felhasználó válassza ki a sorozatokat mentés előtt. Nem lesz alapértelmezett, ha bejelöli.",
Checking this will hide custom doctypes and reports cards in Links section,Ennek bejelölésével elrejti az egyéni doctypes és jelentéskártyákat a Linkek részben,
Checksum Version,Számlaösszeg verzió,
Child Tables are shown as a Grid in other DocTypes,A gyermektáblák rácsként jelennek meg a többi DocTypes-ben,
Choose authentication method to be used by all users,Válassza ki az összes felhasználó által használt hitelesítési módot,
City,Város,
City/Town,Város/település,
Clicked,Rákattintott,
Client,Ügyfél,
Client Code,Ügyfélkód,
Client Credentials,Ügyfél bizonyítványok,
Client ID,Ügyfél azonosító,
Client Information,Ügyfél információ,
Client Script,Ügyfélszkript,
Client Secret,Ügyfél titkosító,
Client URLs,Ügyfél URL-címek,
Close Condition,Bezárás feltétel,
Closed,Lezárva,
Code,Kód,
Collapsible,Összecsukható,
Collapsible Depends On,Összecsukhatóság ettől függ,
Color,Szín,
Column Break,Oszloptörés,
Column Name,Oszlop neve,
Columns,Oszlopok,
Columns / Fields,Oszlopok / mezők,
Comment,Megjegyzés,
Comment By,Megjegyezte,
Comment Email,Megjegyzés e-mailben,
Comment Type,Megjegyzés Típus,
Comments and Communications will be associated with this linked document,Megjegyzések és Hírközlések lettek hozzáfűzve ehhez a linkelt dokumentumhoz,
Commit,Elkövetni,
Communication,Kommunikáció,
Communication Link,Kommunikációs kapcsolat,
Communication Type,Kommunikáció típusa,
Compact Item Print,Kompakt tétel Nyomtatás,
Company History,Vállalkozás történet,
Company Introduction,Vállalkozás bemutatása,
Company Name,Válallkozás neve,
Complete,teljes,
Completed,Befejezve,
Component,Összetevő,
Condition,Feltétel,
Conditions,Körülmények,
Configuration,Konfiguráció,
Confirmation Email Template,Megerősítő e-mail sablon,
Console,Konzol,
Console Log,Konzolnapló,
Contact,Kapcsolat,
Contact Details,Kapcsolattartó részletei,
Contact Email,Kapcsolattartó e-mailcíme,
Contact Numbers,Kapcsolattartó számok,
Contact Phone,Kapcsolattartó telefon,
Contact Us Settings,Kapcsolat beállítások,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Kapcsolat lehetőségek, mint a ""Vásárlói érdeklődések, Támogatási igények"" stb mindegyiket új sorba vagy vesszővel elválasztva.",
Contacts,Kapcsolatok,
Content,Tartalom,
Content (HTML),Tartalom (HTML),
Content (Markdown),Tartalom (jelölés),
Content Hash,Tartalom ellenörző,
Content Type,Tartalom típusa,
Context,Kontextus,
Context Script,Kontextus szkript,
Contributed,Hozzájárult,
Contribution Document Name,Hozzájárulási dokumentum neve,
Contribution Status,Hozzájárulás állapota,
Copyright,Szerzői jog,
Core,Alap dolgok,
Count,Számol,
Count Filter,Gróf szűrő,
Counter,Számláló,
Country,Ország,
Country Name,Ország neve,
County,Megye,
Create,Létrehozás,
Create Contacts from Incoming Emails,Hozzon létre névjegyeket a bejövő e-mailekből,
Create Entry,Hozzon létre bejegyzést,
Create Log,Napló létrehozása,
Create and Send Newsletters,Létrehoz és küld hírleveleket,
Created,Alkotó,
Criticism,Kritika,
Cron,cron,
Cron Format,Cron formátum,
Currency,Pénznem,
Currency Name,Pénznem neve,
Currency Precision,Árfolyam pontosság,
Current,Aktuális,
Custom,Egyedi,
Custom Base URL,Egyéni alap URL,
Custom CSS,Egyedi CSS,
Custom Configuration,Egyéni konfiguráció,
Custom DocPerm,Egyedi DocPerm,
Custom Field,Egyedi mező,
Custom Format,Custom Formátum,
Custom HTML Help,Egyéni HTML Súgó,
Custom Menu Items,Egyedi Menüpontok,
Custom Options,Egyéni beállítások,
Custom Overrides,Egyéni felülírások,
Custom Report,Egyéni jelentés,
Custom Role,Egyedi szerep,
Custom SCSS,Egyéni SCSS,
Custom Sidebar Menu,Egyéni oldalsáv menü,
Custom?,Egyéni?,
Customization,testreszabás,
Customize Form,Űrlap testreszabása,
Customize Form Field,Űrlap mezőjének testreszabása,
DESC,ÉCS,
Daily,Napi,
Daily Long,Napi hosszú,
Danger,Veszély,
Dark Color,Sötét szín,
Dashboard,Irányítópult,
Dashboard Chart,Műszerfal táblázat,
Dashboard Chart Field,Műszerfal táblázata,
Dashboard Chart Link,Irányítópult diagram link,
Dashboard Chart Source,Műszerfal táblázata,
Dashboard Manager,Irányítópult-kezelő,
Dashboard Name,Műszerfal neve,
Dashboard Settings,Irányítópult beállításai,
Dashboards,Dashboards,
Data,Adat,
Data Export,Adat exportálás,
Data Import,Adat importálás,
Database Engine,Adatbázis motor,
Date,Dátum,
Date Format,Dátum formátum,
Date Range,Időintervallum,
Date and Number Format,Dátum és szám formátum,
Datetime,Dátum,
Day,Nap,
Day of Week,A hét napja,
Days After,Nappal utána,
Days Before,Nappal ez előtt,
Days Before or After,Nappal ez előtt vagy után,
Default,Alapértelmezett,
Default Incoming,Alapértelmezett bejövő,
Default Letter Head,Alapértelmezett levélfejléc,
Default Outgoing,Alapértelmezett kimenő,
Default Portal Home,Alapértelmezett portál kezdőlap,
Default Print Format,Alapértelmezett nyomtatási formátum,
Default Print Language,Alapértelmezett nyomtatási nyelv,
Default Redirect URI,Alapértelmezett átirányítási URI,
Default Role at Time of Signup,Alapértelmezett beosztás a Regisztráció idején,
Default Sort Field,Alapértelmezett rendezési mező,
Default Sort Order,Alapértelmezett rendezési sorrend,
Default Value,Alapértelmezett érték,
"Default: ""Contact Us""","Alapértelmezett: ""Kapcsolat""",
DefaultValue,AlapértelmezettÉrték,
Defaults,Alapértelmezések,
Defines actions on states and the next step and allowed roles.,Műveleteket határoz meg állapotokon és a következő lépéseken és a megengedett beosztásokon.,
Defines workflow states and rules for a document.,Meghatározza a munkafolyamat állapotokat és szabályokat a dokumentumhoz.,
Delayed,Késedelem,
Delete,Törlés,
Deleted,Törölt,
Deleted DocType,Törölt DocType,
Deleted Document,Törölt dokumentum,
Deleted Name,Törölt név,
Delivery Status,Szállítás állapota,
Department,Részleg,
Dependencies,Dependencies,
Depends On,Függés ettől,
Description,Leírás,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Az oldal felsorolása egyszerű szövegben, csak pár sor. (max 200 karakter)",
Designation,Titulus,
Desk,Íróasztal,
Desk Access,Íróasztal hozzáférés,
Desktop Icon,Asztali ikon,
Details,Részletek,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Különböző ""Állapotok"" melyben ez a dokumentum is létezhet. Mint ""Nyitott"", ""Jóváhagyás folyamatban"" stb",
Digits,Számjegyek,
Disable Auto Refresh,Az automatikus frissítés letiltása,
Disable Comments,Letiltja a megjegyzéseket,
Disable Count,A gróf letiltása,
Disable SMTP server authentication,Az SMTP-kiszolgáló hitelesítésének letiltása,
Disable Sidebar Stats,Az oldalsávos statisztikák letiltása,
Disable Signup,Feliratkozás tiltása,
Disable Standard Email Footer,Szokásos e-mail lábléc tiltása,
Disabled,Tiltva,
Display,Képernyő,
Display Depends On,Kijelzés ettől függ,
Doc Event,Doc Esemény,
Doc Events,Doc Események,
Doc Status,Dokumentum állapota,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,DocType művelet,
DocType Event,DocType esemény,
DocType Link,DocType Link,
DocType View,DocType nézet,
DocType is a Table / Form in the application.,DocType egy Táblázat / Űrlap az alkalmazában.,
DocType on which this Workflow is applicable.,DocType melyre ez a munkafolyamat alkalmazható.,
Doctype,doctype,
Document,Dokumentum,
Document Actions,Dokumentumműveletek,
Document Follow,A dokumentum követése,
Document Link,Dokumentum link,
Document Links,Dokumentum linkek,
Document Name,Dokumentum neve,
Document Naming Rule,Dokumentum elnevezési szabály,
Document Naming Rule Condition,Dokumentum elnevezési szabály feltétele,
Document Share,Dokumentum megosztása,
Document Share Report,Dokumentum Megosztás Jelentés,
Document States,Dokumentum állapotai,
Document Tag,Dokumentumcímke,
Document Title,Dokumentum címe,
Document Type,Dokumentum típus,
Document Type to Track,A követni kívánt dokumentum típusa,
Document Types,Dokumentum típusok,
Documentation Link,Dokumentációs link,
Documentation URL,Dokumentáció URL,
Domain,Domén,
Domain Settings,Domén beállítások,
Domains HTML,Domainek HTML-je,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Ne kódoljon HTML címkéket, mint &lt; script &gt; vagy csak karaktereket, mint &lt; or &gt;, HTML-be, mivel ezek nem használhatók fel ebben a mezőben",
Don't Override Status,Ne írja fellül az állapotot,
Don't Send Emails,Ne küldjön e-maileket,
Donut,Fánk,
Download Backups,Adatbázis és priv. & pub. fájlok mentéseinek letöltése,
Download Template,Sablon letöltése,
Dropbox Access Token,Dropbox belépési token,
Dropbox Settings,Dropbox beállításai,
Dropdowns,Legördülő menü,
Due Date,Határidő,
Due Date Based On,Határidő dátuma ez alapján,
Duration,Tartam,
Dynamic Filters,Dinamikus szűrők,
Dynamic Filters JSON,Dinamikus szűrők JSON,
Dynamic Filters Section,Dinamikus szűrők szakasz,
Dynamic Link,Dinamikus link,
Dynamic Report Filters,Dinamikus jelentésszűrők,
Dynamic Route,Dinamikus útvonal,
Dynamic Template,Dinamikus sablon,
Edit,szerkesztése,
Edit Values,Értékek szerkesztése,
Editable Grid,Szerkeszthető rács,
Eg. smsgateway.com/api/send_sms.cgi,Pl. smsgateway.com/api/send_sms.cgi,
Email,Email,
Email Account,Email fiók,
Email Account Name,Email fiók neve,
Email Address,Email cím,
Email Address whose Google Contacts are to be synced.,"E-mail cím, amelynek Google névjegyeit szinkronizálni kell.",
Email Addresses,Email címek,
Email Domain,E-mail Domain,
Email Flag Queue,E-mail zászló sorrend,
Email Footer Address,E-mail  lábléc cím,
Email Group,E-mail csoport,
Email Group Member,Email csoport tagja,
Email ID,Email azonosító,
Email IDs,E-mail ID azonosítók,
Email Id,E-mail ID azonosító,
Email Inbox,E-mail beérkező levelek,
Email Queue,E-mail várólista,
Email Queue Recipient,E-mail címzett várólista,
Email Queue records.,E-mail bejegyzések várólista.,
Email Reply Help,E-mail válasz súgó,
Email Rule,E-mail szabály,
Email Sent,Email elküldve,
Email Settings,Email beállítások,
Email Signature,Email aláírás,
Email Status,E-mail állapot,
Email Sync Option,E-mail szinkronizálás lehetőség,
Email Template,E-mail sablon,
Email To,E-mail címzett,
Email Unsubscribe,Email Leiratkozás,
Emails will be sent with next possible workflow actions,E-maileket küldünk a következő lehetséges munkafolyamat-műveletekkel,
Enable,Engedélyezve,
Enable Auto Reply,Automatikus válasz engedélyezése,
Enable Automatic Backup,Engedélyezze az automatikus biztonsági  mentést,
Enable Automatic Linking in Documents,Engedélyezze az automatikus összekapcsolást a dokumentumokban,
Enable Comments,Megjegyzések engedélyezése,
Enable Email Notifications,E-mail értesítések engedélyezése,
Enable Google Indexing,Engedélyezze a Google indexelését,
Enable In App Website Tracking,Engedélyezés az alkalmazás webhelyének követésében,
Enable Incoming,Engedélyezze mint beérkező,
Enable Onboarding,Az Onboarding engedélyezése,
Enable Outgoing,Engedélyezze a kimenőt,
Enable Password Policy,Engedélyezze a Jelszó irányelveket,
Enable Print Server,A nyomtatószerver engedélyezése,
Enable Raw Printing,Nyers nyomtatás engedélyezése,
Enable Scheduled Jobs,Engedélyezze ütemezett feladatokat,
Enable Security,Biztonság engedélyezése,
Enable Social Login,Engedélyezze a közösségi bejelentkezést,
Enable Social Sharing,Engedélyezze a közösségi megosztást,
Enable Two Factor Auth,Engedélyezze a Két tényezős azonosítást,
Enabled,Engedélyezve,
End Date,Befejezés dátuma,
End Date Field,Befejezés dátuma mező,
Endpoint URL,Végpont URL,
Endpoints,Végpontok,
Ends on,Véget ér,
Energy Point,Energiapont,
Energy Point Log,Energiapont napló,
Energy Point Rule,Energiapont szabály,
Energy Point Settings,Energiapont beállítások,
Energy Points,Energiapontok,
Enter Form Type,Adja meg az űrlap típusát,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Írja be az alapértelmezett érték mezőket (kulcsok) és értékeit. Ha egy mezőhöz több értéket ad hozzá, az első lesz értelmezve. Ezek az alapértékek engedélyt szabályok ""egyeztetés""-ére is használják. A mezők listájának megtekintéséhez menjen a ""Űrlap testreszabása"" menüre.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Írja be a statikus url paramétereket itt (Pl. A feladó = ERPNext, username = ERPNext, password = 1234 stb)",
Enter url parameter for message,Adjon url paramétert üzenethez,
Enter url parameter for receiver nos,Adjon url paramétert a fogadó számaihoz,
Error,Hiba,
Error Log,Hiba napló,
Error Message,Hiba üzenet,
Event,Esemény,
Event Category,Esemény kategória,
Event Participants,Esemény résztvevői,
Event Type,Esemény típusa,
Everyone,Mindenki,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Például: &quot;színek&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,Példa,
"Example: ""/desk""",Példa: &quot;/ desk&quot;,
Example: #Tree/Account,Példa: # Fa / Fiók,
Example: 00001,Példa: 00001,
Example: {{ subject }},Példa: {{tárgy}},
Excel,Excel,
Exception,Kivétel,
Execute,Végrehajt,
Expert,Szakértő,
Expiration time,Lejárati idő,
Expire Notification On,Lejár a figyelmeztetés ekkor,
Expired,Lejárt,
Expires In,Lejár ekkor,
Expires On,Lejárat dátuma,
Expiry time of QR Code Image Page,A QR kód képoldal lejárati ideje,
Export,Export,
Export From,Exportálás innen,
Expose Recipients,Mutassa a címzetteket,
"Expression, Optional","Kifejezés, opcionális",
Facebook,Facebook fiók,
Failed,Sikertelen,
FavIcon,Kedvencekikon,
Fax,Fax,
Featured,Kiemelt,
Feedback,Visszajelzés,
Feedback Request,Visszajelzés kérése,
Fetch From,Lekérés innen,
Field,Mező,
Field Description,Mező leírása,
Field Name,Mező neve,
Field To Check,Ellenőrizendő mező,
Field Type,Mező típusa,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Mező, amely képviseli az Workflow állam a tranzakció (ha a területen nincs jelen, egy új rejtett Saját mező jön létre)",
Field to Track,A pálya nyomon követése,
Fieldname,Mezőnév,
Fields,Mezők,
Fields Multicheck,Többszörös ellenőrzésű mezők,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Vesszővel (,) elválasztott mezők fognak szerepelni a keresés párbeszédablak  ""Keresés"" listájában",
Fieldtype,MezőTípus,
File,fájl,
File Backup,Fájl biztonsági mentés,
File Information,Fájlinformációk,
File Name,Fájl neve,
File Size,Fájlméret,
File Type,Fájl típusa,
File URL,Fájl URL,
Files,Fájlok,
Filter Data,Adatok szűrése,
Filter List,Szűrő lista,
Filter Meta,Szűrő meta,
Filter Name,Szűrő neve,
Filter Values,Szűró értékei,
Filters,Szűrők,
Filters Configuration,Szűrők konfigurálása,
Filters Display,Szűrők megjelenítése,
Filters JSON,JSON szűrők,
Filters Section,Szűrők szakasz,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","A szűrők <code>filters</code> keresztül lesznek elérhetők.<br><br> Kimenet küldése <code>result = [result]</code> , vagy régi stílusú <code>data = [columns], [result]</code>",
Finished,Befejezett,
First Name,Vezetéknév,
First Success Message,Első sikeres üzenet,
Flag,Zászló,
Float,Lebegőpontos,
Float Precision,Lebegőpontos pontossága,
Fold,Becsuk,
Folder,Mappa,
Font,Betűtípus,
Font Properties,Betűkészlet tulajdonságai,
Font Size,Betűméret,
Fonts,betűtípusok,
Footer,Lábléc,
Footer HTML,Lábléc HTML,
Footer Items,Lábléc elemek,
