Chart Options,Grafiek opties,
Chart Source,Grafiekbron,
Chart Type,Diagramtype,
Charts,Grafieken,
Chat,Chat,
Check,Controleren,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,Controleer dit als u wilt dwingen de gebruiker om een reeks voor het opslaan te selecteren. Er zal geen standaard zijn als je dit controleren.,
Checking this will hide custom doctypes and reports cards in Links section,"Als u dit aanvinkt, worden aangepaste doctypes en rapportkaarten in de sectie Links verborgen",
Checksum Version,Checksum-versie,
Child Tables are shown as a Grid in other DocTypes,Onderliggende tabellen worden als raster weergegeven in andere DocTypes,
Choose authentication method to be used by all users,Kies de verificatiemethode die door alle gebruikers wordt gebruikt,
City,City,
City/Town,Stad / Plaats,
Clicked,Geklikt,
Client,Klant,
Client Code,Klantcode,
Client Credentials,client geloofsbrieven,
Client ID,klant identificatie,
Client Information,Klanteninformatie,
Client Script,Client Script,
Client Secret,Client Secret,
Client URLs,Client-URL&#39;s,
Close Condition,Conditie sluiten,
Closed,Gesloten,
Code,Code,
Collapsible,Inklapbaar,
Collapsible Depends On,Inklapbaar item hangt af van,
Color,Kleur,
Column Break,Column Break,
Column Name,Kolomnaam,
Columns,columns,
Columns / Fields,Kolommen / velden,
Comment,Commentaar,
Comment By,Reactie door,
Comment Email,Reactie e-mail,
Comment Type,Reactie Type,
Comments and Communications will be associated with this linked document,Commentaren en Communicatie zal geassocieerd worden met dit gekoppelde document,
Commit,Commit,
Communication,Communicatie,
Communication Link,Communicatie Link,
Communication Type,communicatie Type,
Compact Item Print,Compact Item Print,
Company History,Bedrijf Geschiedenis,
Company Introduction,Bedrijf Introductie,
Company Name,Bedrijfsnaam,
Complete,Voltooien,
Completed,Voltooid,
Component,bestanddeel,
Condition,Voorwaarde,
Conditions,Voorwaarden,
Configuration,Configuratie,
Confirmation Email Template,E-mailsjabloon voor bevestiging,
Console,Troosten,
Console Log,Consolelogboek,
Contact,Contact,
Contact Details,Contactgegevens,
Contact Email,Contact E-mail,
Contact Numbers,Telefoonnummers,
Contact Phone,Contact telefoon,
Contact Us Settings,Neem contact met ons op Instellingen,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Contact opties, zoals ""Sales Query, Support Query"" etc. Elk op een nieuwe regel of gescheiden door komma's.",
Contacts,Contacten,
Content,Inhoud,
Content (HTML),Inhoud (HTML),
Content (Markdown),Inhoud (Markdown),
Content Hash,Content Hash,
Content Type,Content Type,
Context,Context,
Context Script,Contextscript,
Contributed,bijgedragen,
Contribution Document Name,Bijdrage Documentnaam,
Contribution Status,Bijdrage status,
Copyright,Copyright,
Core,Kern,
Count,tellen,
Count Filter,Telfilter,
Counter,Teller,
Country,Land,
Country Name,Naam van het land,
County,Provincie,
Create,Creëren,
Create Contacts from Incoming Emails,Maak contacten op basis van inkomende e-mails,
Create Entry,Invoer maken,
Create Log,Maak logboek,
Create and Send Newsletters,Maken en verzenden van nieuwsbrieven,
Created,gemaakt,
Criticism,Kritiek,
Cron,cron,
Cron Format,Cron-indeling,
Currency,Valuta,
Currency Name,Valutanaam,
Currency Precision,Valuta Precisie,
Current,Actueel,
Custom,Aangepast,
Custom Base URL,Aangepaste basis-URL,
Custom CSS,Aangepaste CSS,
Custom Configuration,Aangepaste configuratie,
Custom DocPerm,Custom DocPerm,
Custom Field,Aangepast veld,
Custom Format,Aangepast formaat,
Custom HTML Help,Aangepaste HTML Help,
Custom Menu Items,Aangepaste menu-items,
Custom Options,Aangepaste opties,
Custom Overrides,Aangepaste overschrijvingen,
Custom Report,Aangepast rapport,
Custom Role,Custom Role,
Custom SCSS,Aangepaste SCSS,
Custom Sidebar Menu,Custom Sidebar Menu,
Custom?,Aangepast?,
Customization,Maatwerk,
Customize Form,Aanpassen formulier,
Customize Form Field,Aanpassen formulierveld,
DESC,DESC,
Daily,Dagelijks,
Daily Long,Dagelijks lang,
Danger,Gevaar,
Dark Color,Donkere kleur,
Dashboard,Dashboard,
Dashboard Chart,Dashboardgrafiek,
Dashboard Chart Field,Dashboardgrafiekveld,
Dashboard Chart Link,Link naar dashboarddiagram,
Dashboard Chart Source,Bron van dashboarddiagram,
Dashboard Manager,Dashboardbeheerder,
Dashboard Name,Dashboardnaam,
Dashboard Settings,Dashboard-instellingen,
Dashboards,dashboards,
Data,Data,
Data Export,Gegevens exporteren,
Data Import,Gegevens importeren,
Database Engine,Database Engine,
Date,Datum,
Date Format,Datumnotatie,
Date Range,Datumbereik,
Date and Number Format,Datum en Nummer Formaat,
Datetime,Datetime,
Day,Dag,
Day of Week,Dag van de week,
Days After,Dagen na,
Days Before,Dagen voor,
Days Before or After,Dagen voor of na,
Default,Standaard,
Default Incoming,Standaard Inkomende,
Default Letter Head,Standaard Briefhoofd,
Default Outgoing,Standaard uitgaande,
Default Portal Home,Standaard Portal Home,
Default Print Format,Standaard Print Format,
Default Print Language,Standaard afdruktaal,
Default Redirect URI,Standaard Redirect URI,
Default Role at Time of Signup,Default Rol op het moment van Inschrijven,
Default Sort Field,Standaard sorteerveld,
Default Sort Order,Standaard sorteervolgorde,
Default Value,Standaardwaarde,
"Default: ""Contact Us""",Default: &quot;Contact&quot;,
DefaultValue,Standaardwaarde,
Defaults,Standaardwaarden,
Defines actions on states and the next step and allowed roles.,Definieert acties op staten en de volgende stap en liet rollen.,
Defines workflow states and rules for a document.,Definieert workflow-staten en regels voor een document.,
Delayed,Vertraagd,
Delete,Verwijder,
Deleted,Verwijderd,
Deleted DocType,verwijderde DocType,
Deleted Document,verwijderde Document,
Deleted Name,verwijderde Naam,
Delivery Status,Verzendstatus,
Department,Afdeling,
Dependencies,afhankelijkheden,
Depends On,Hangt af van,
Description,Beschrijving,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Beschrijving voor lijstpagina, in platte tekst, slechts een paar regels. (max 200 karakters)",
Designation,Benaming,
Desk,Bureau,
Desk Access,Desk Access,
Desktop Icon,Bureaubladicoon,
Details,Details,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Verschillende ""stadia"" waar dit document uit kan bestaan, bijvoorbeeld ""Open"", ""In afwachting van goedkeuring"", enz.",
Digits,Cijfers,
Disable Auto Refresh,Schakel Auto Refresh uit,
Disable Comments,Schakel opmerkingen uit,
Disable Count,Schakel graaf uit,
Disable SMTP server authentication,SMTP-serververificatie uitschakelen,
Disable Sidebar Stats,Schakel zijbalkstatistieken uit,
Disable Signup,Uitschakelen Inschrijven,
Disable Standard Email Footer,Uitschakelen Standard Email Footer,
Disabled,Uitgeschakeld,
Display,tonen,
Display Depends On,Weergave is afhankelijk van,
Doc Event,Doc Event,
Doc Events,Doc Events,
Doc Status,Doc Status,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType Action,DocType-actie,
DocType Event,DocType-evenement,
DocType Link,DocType Link,
DocType View,DocType-weergave,
DocType is a Table / Form in the application.,DocType is een tabel / formulier in de applicatie.,
DocType on which this Workflow is applicable.,DocType waarop deze Workflow van toepassing is.,
Doctype,Doctype,
Document,Document,
Document Actions,Documentacties,
Document Follow,Document volgen,
Document Link,Documentlink,
Document Links,Documentkoppelingen,
Document Name,Documentnaam,
Document Naming Rule,Regel voor de naamgeving van documenten,
Document Naming Rule Condition,Voorwaarde voor regel voor naamgeving van documenten,
Document Share,Document delen,
Document Share Report,Document Delen Report,
Document States,Document Staten,
Document Tag,Document-tag,
Document Title,Document titel,
Document Type,Soort document,
Document Type to Track,Te volgen documenttype,
Document Types,Document Types,
Documentation Link,Documentatielink,
Documentation URL,Documentatie-URL,
Domain,Domein,
Domain Settings,Domeininstellingen,
Domains HTML,Domeinen HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Doe geen HTML coderen HTML-tags zoals &lt;script&gt; of gewoon tekens zoals &lt;en&gt;, omdat ze bewust kunnen worden gebruikt in dit gebied",
Don't Override Status,Niet overschrijven Status,
Don't Send Emails,Stuur geen e-mails,
Donut,Donut,
Download Backups,Download Backups,
Download Template,Download Template,
Dropbox Access Token,Dropbox Access Token,
Dropbox Settings,Dropbox-instellingen,
Dropdowns,Dropdown-menu&#39;s,
Due Date,Vervaldatum,
Due Date Based On,Vervaldatum op basis van,
Duration,Looptijd,
Dynamic Filters,Dynamische filters,
Dynamic Filters JSON,Dynamische filters JSON,
Dynamic Filters Section,Dynamische filters sectie,
Dynamic Link,Dynamische Link,
Dynamic Report Filters,Dynamische rapportfilters,
Dynamic Route,dynamische route,
Dynamic Template,Dynamische sjabloon,
Edit,Bewerk,
Edit Values,Waarden bewerken,
Editable Grid,bewerkbare Grid,
Eg. smsgateway.com/api/send_sms.cgi,Bijv. smsgateway.com / api / send_sms.cgi,
Email,E-mail,
Email Account,E-mail account,
Email Account Name,E-mail Account Naam,
Email Address,E-mailadres,
Email Address whose Google Contacts are to be synced.,E-mailadres waarvan Google-contacten moeten worden gesynchroniseerd.,
Email Addresses,E-mailadressen,
Email Domain,email Domain,
Email Flag Queue,E-mail Flag Queue,
Email Footer Address,Email Footer Adres,
Email Group,E-mail Group,
Email Group Member,E-mail Groepslid,
Email ID,E-mail identiteit,
Email IDs,E-mail Ids,
Email Id,E-mail-ID,
Email Inbox,Email Inbox,
Email Queue,E-mail Queue,
Email Queue Recipient,E-mail wachtrij Ontvanger,
Email Queue records.,E-mail Queue verslagen.,
Email Reply Help,Email Reply Help,
Email Rule,E-mail Rule,
Email Sent,E-mail verzonden,
Email Settings,E-mail Instellingen,
Email Signature,E-mail Handtekening,
Email Status,E-mail Status,
Email Sync Option,E-mail Sync Option,
Email Template,Email sjabloon,
Email To,Email naar,
Email Unsubscribe,E-mail Afmelden,
Emails will be sent with next possible workflow actions,E-mails worden verzonden met de volgende mogelijke workflow-acties,
Enable,in staat stellen,
Enable Auto Reply,Inschakelen Automatisch Antwoord,
Enable Automatic Backup,Schakel Automatische back-up in,
Enable Automatic Linking in Documents,Schakel automatisch koppelen in documenten in,
Enable Comments,Inschakelen Reacties,
Enable Email Notifications,E-mailmeldingen inschakelen,
Enable Google Indexing,Schakel Google Indexing in,
Enable In App Website Tracking,In-app-website volgen inschakelen,
Enable Incoming,Inschakelen Binnenkomend,
Enable Onboarding,Schakel onboarding in,
Enable Outgoing,Inschakelen Uitgaand,
Enable Password Policy,Wachtwoordbeleid inschakelen,
Enable Print Server,Schakel afdrukserver in,
Enable Raw Printing,Schakel Raw Printing in,
Enable Scheduled Jobs,Inschakelen Geplande Jobs,
Enable Security,Schakel beveiliging in,
Enable Social Login,Schakel sociale login in,
Enable Social Sharing,Schakel sociaal delen in,
Enable Two Factor Auth,Schakel twee factoren automatisch in,
Enabled,Ingeschakeld,
End Date,Einddatum,
End Date Field,Einddatum veld,
Endpoint URL,Eindpunt-URL,
Endpoints,Eindpunten,
Ends on,Eindigt op,
Energy Point,Energiepunt,
Energy Point Log,Energiepuntlogboek,
Energy Point Rule,Energiepuntregel,
Energy Point Settings,Instellingen energiepunt,
Energy Points,Energiepunten,
Enter Form Type,Voer Form Type in,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Voer standaardwaarde velden (toetsen) en waarden. Als u meerdere waarden toe te voegen voor een veld, zal de eerste worden opgepikt. Deze standaardwaarden worden ook gebruikt om &quot;match&quot; toestemming regels te stellen. Om lijst met velden te zien, ga naar &quot;Customize Form&quot;.",
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Voer statische url parameters hier in (bijv. afzender=ERPNext, username = ERPNext, wachtwoord = 1234 enz.)",
Enter url parameter for message,Voer URL-parameter voor bericht in,
Enter url parameter for receiver nos,Voer URL-parameter voor de ontvanger nos,
Error,Fout,
Error Log,Error log,
Error Message,Foutmelding,
Event,Evenement,
Event Category,Evenement Categorie,
Event Participants,Deelnemers aan het evenement,
Event Type,Gebeurtenis Type,
Everyone,Iedereen,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Voorbeeld: &quot;kleuren&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;]",
Example,Voorbeeld,
"Example: ""/desk""",Voorbeeld: &quot;/ desk&quot;,
Example: #Tree/Account,Voorbeeld: # Tree / Account,
Example: 00001,Voorbeeld: 00001,
Example: {{ subject }},Voorbeeld: {{subject}},
Excel,uitmunten,
Exception,Uitzondering,
Execute,Uitvoeren,
Expert,Deskundige,
Expiration time,vervaltijd,
Expire Notification On,Verlopen Notification On,
Expired,Verlopen,
Expires In,Verloopt in,
Expires On,Verloopt op,
Expiry time of QR Code Image Page,Vervaldatum van QR Code Image Page,
Export,Exporteren,
Export From,Exporteren van,
Expose Recipients,Expose Ontvangers,
"Expression, Optional","Uitdrukking, Optioneel",
Facebook,Facebook,
Failed,Gefaald,
FavIcon,FavIcon,
Fax,Fax,
Featured,Uitgelicht,
Feedback,Terugkoppeling,
Feedback Request,Terugkoppeling Request,
Fetch From,Ophalen van,
Field,Veld,
Field Description,Veld Omschrijving,
Field Name,Veldnaam,
Field To Check,Te controleren veld,
Field Type,Veldtype,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Veld dat de workflow-status van de transactie vertegenwoordigt (indien veld niet aanwezig is, een nieuwe verborgen Aangepast veld wordt aangemaakt)",
Field to Track,Veld om te volgen,
Fieldname,Veldnaam,
Fields,Velden,
Fields Multicheck,Velden Multicheck,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Velden gescheiden door een komma (,) zal worden opgenomen in de &quot;Zoek Per&quot; lijst van Search dialoogvenster",
Fieldtype,Veldtype,
File,het dossier,
File Backup,Bestandsback-up,
File Information,Bestandsinformatie,
File Name,Bestandsnaam,
File Size,Bestandsgrootte,
File Type,Bestandstype,
File URL,File-URL,
Files,bestanden,
Filter Data,Filter data,
Filter List,Filterlijst,
Filter Meta,Filter Meta,
Filter Name,Naam filteren,
Filter Values,Filterwaarden,
Filters,Filters,
Filters Configuration,Filters Configuratie,
Filters Display,filters weergeven,
Filters JSON,Filters JSON,
Filters Section,Filters Sectie,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filters zijn toegankelijk via <code>filters</code> .<br><br> Stuur uitvoer als <code>result = [result]</code> , of voor oude stijl <code>data = [columns], [result]</code>",
Finished,Afgewerkt,
First Name,Voornaam,
First Success Message,Eerste succesbericht,
Flag,Vlag,
Float,Zweven,
Float Precision,Decimale precisie,
Fold,Vouw,
Folder,Map,
Font,doopvont,
Font Properties,Lettertype-eigenschappen,
Font Size,Tekengrootte,
Fonts,Fonts,
Footer,Voettekst,
Footer HTML,Voettekst HTML,
Footer Items,Voettekst onderdelen,
Footer Logo,Voettekst Logo,
Footer Template,Voettekst sjabloon,
Footer Template Values,Voettekstsjabloonwaarden,
Footer will display correctly only in PDF,Voettekst wordt alleen correct in PDF weergegeven,
For DocType Link / DocType Action,Voor DocType Link / DocType-actie,
For Document Event,Voor documentgebeurtenis,
For User,voor Gebruikers,
For Value,Voor waarde,
For example: {} Open,Bijvoorbeeld: {} Openen,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Zie <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API en voorbeelden</a> voor hulp",
"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","<a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">Klik hier</a> voor meer informatie.",
Force,Dwingen,
Force Show,Force Show,
Force User to Reset Password,Dwing gebruiker om wachtwoord opnieuw in te stellen,
Form Settings,Formulierinstellingen,
Form URL-Encoded,Formulier URL-gecodeerd,
Format,Formaat,
Format Data,Formaat Gegevens,
Forward To Email Address,Doorsturen naar e-mailadres,
Fraction,Fractie,
Fraction Units,Fractie Units,
Frappe,Frappe,
Frequency,Frequentie,
Friday,Vrijdag,
From,Van,
From Date,Van Datum,
From Date Field,Van datumveld,
From Full Name,Van volledige naam,
From User,Van gebruiker,
Full,vol,
Full Name,Volledige naam,
Full Width,Volle breedte,
Function,Functie,
GMail,GMail,
Gantt,Gantt,
Gender,Geslacht,
Generate Keys,Genereer sleutels,
Geo,Geo-,
Geolocation,Geolocation,
Get Contacts,Contactpersonen ophalen,
Get your globally recognized avatar from Gravatar.com,Maak uw wereldwijd erkende avatar bij Gravatar.com,
Git Branch,Git Branch,
GitHub,GitHub,
